event.id,investigation.type,accident.number,event.date,location,country,injury.severity,aircraft.damage,aircraft.category,registration.number,make,model,amateur.built,far.description,total.fatal.injuries,total.serious.injuries,total.minor.injuries,total.uninjured,publication.date,total_passengers,fatal_serious_fraction,is_destroyed,make_model
20060731X01060,Accident,DFW06CA174,2006-07-01,"BURNETT, TX",United States,Non-Fatal,Substantial,Airplane,N7943G,cessna,172l,No,Part 91: General Aviation,0.0,0.0,1.0,2.0,03-10-2006,3.0,0.0,0,cessna_172l
20060817X01199,Accident,ANC06CA082,2006-07-01,"ST. AUGUSTINE, FL",United States,Non-Fatal,Substantial,Airplane,N7999,american.legend.aircraft.co.,al-3,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,american.legend.aircraft.co._al-3
20060802X01073,Accident,NYC06CA168,2006-07-02,"MANSFIELD, MA",United States,Non-Fatal,Substantial,Airplane,N771SF,liberty.aerospace.inc.,xl2,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-01-2007,1.0,0.0,0,liberty.aerospace.inc._xl2
20060817X01198,Accident,ANC06CA083,2006-07-02,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,N2868K,cessna,180,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_180
20060807X01104,Accident,SEA06CA132,2006-07-03,"GREAT FALLS, MT",United States,Non-Fatal,Substantial,Airplane,N6857D,cessna,195,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,31-10-2006,2.0,0.0,0,cessna_195
20060728X01047,Accident,LAX06CA223,2006-07-03,"DORRIS, CA",United States,Non-Fatal,Substantial,Airplane,N6413C,piper,pa28-181,No,Part 91: General Aviation,0.0,0.0,0.0,4.0,03-10-2006,4.0,0.0,0,piper_pa28-181
20060801X01069,Accident,CHI06CA180,2006-07-03,"JEFFERSON CITY, MO",United States,Non-Fatal,Substantial,Airplane,N43060,piper,pa-28-161,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,03-10-2006,2.0,0.0,0,piper_pa-28-161
20060829X01253,Accident,DFW06CA175,2006-07-05,"SAN ANTONIO, TX",United States,Non-Fatal,Substantial,Airplane,N2745F,cessna,c340a,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,31-10-2006,2.0,0.0,0,cessna_c340a
20060727X01027,Accident,DEN06CA093,2006-07-06,"SARATOGA, WY",United States,Non-Fatal,Substantial,Airplane,N542EZ,cessna,305a,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,03-10-2006,2.0,0.0,0,cessna_305a
20060809X01130,Accident,CHI06CA179,2006-07-06,"WATERVLIET, MI",United States,Non-Fatal,Substantial,Airplane,N70HU,aviat,a-1,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,aviat_a-1
20060809X01129,Accident,CHI06CA177,2006-07-06,"PONTIAC, IL",United States,Non-Fatal,Substantial,Airplane,N6900R,cessna,t210g,No,Part 91: General Aviation,0.0,0.0,1.0,0.0,31-10-2006,1.0,0.0,0,cessna_t210g
20060814X01159,Accident,CHI06CA176,2006-07-06,"JACKSON, MI",United States,Non-Fatal,Substantial,Airplane,N4780D,cessna,182a,No,Part 91: General Aviation,0.0,0.0,4.0,0.0,31-01-2007,4.0,0.0,0,cessna_182a
20060817X01186,Accident,ANC06CA085,2006-07-06,"SKWENTNA, AK",United States,Non-Fatal,Substantial,Airplane,N9488D,piper,pa-18-180,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,piper_pa-18-180
20060809X01118,Accident,NYC06LA129,2006-07-07,"CHARLOTTE, VT",United States,Non-Fatal,Substantial,Airplane,N43432,"chevrier,.armand",j-3k,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,21-10-2010,1.0,0.0,0,"chevrier,.armand_j-3k"
20060809X01116,Accident,DFW06CA178,2006-07-07,"DOWNSVILLE, TX",United States,Non-Fatal,Substantial,Airplane,N9260C,cessna,180,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,cessna_180
20060809X01117,Accident,DFW06CA176,2006-07-07,"DENVER CITY, TX",United States,Non-Fatal,Substantial,Airplane,N9419X,cessna,210a,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,cessna_210a
20060810X01150,Accident,CHI06CA185,2006-07-07,"SULLIVAN, IL",United States,Non-Fatal,Substantial,Airplane,N7349G,cessna,172k,No,Part 91: General Aviation,0.0,0.0,1.0,0.0,31-10-2006,1.0,0.0,0,cessna_172k
20060814X01162,Accident,CHI06CA183,2006-07-08,"BALTIMORE, OH",United States,Non-Fatal,Substantial,Airplane,N335SP,cessna,172s,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,09-06-2009,2.0,0.0,0,cessna_172s
20060814X01160,Accident,CHI06CA182,2006-07-08,"WATERFORD, OH",United States,Non-Fatal,Substantial,Airplane,N7805G,cessna,172l,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,cessna_172l
20060810X01147,Accident,ATL06CA104,2006-07-08,"BIRMINGHAM, AL",United States,Non-Fatal,Substantial,Airplane,N3479S,cessna,182h,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,31-10-2006,2.0,0.0,0,cessna_182h
20060807X01106,Accident,SEA06CA143,2006-07-09,"ENUMCLAW, WA",United States,Non-Fatal,Substantial,Airplane,N43MM,rolladen-schneider,ls3a,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,rolladen-schneider_ls3a
20060809X01127,Accident,DFW06CA181,2006-07-09,"EL DORADO, TX",United States,Non-Fatal,Substantial,Airplane,N6697U,mooney,m20c,No,Part 91: General Aviation,0.0,0.0,1.0,0.0,31-10-2006,1.0,0.0,0,mooney_m20c
20060829X01254,Accident,DFW06CA179,2006-07-10,"GEORGETOWN, TX",United States,Non-Fatal,Substantial,Airplane,N8164J,piper,pa-28-161,No,Part 91: General Aviation,0.0,0.0,2.0,0.0,31-10-2006,2.0,0.0,0,piper_pa-28-161
20060817X01201,Accident,CHI06CA227,2006-07-11,"CAHOKIA, IL",United States,Non-Fatal,Substantial,Airplane,N1725V,cessna,172m,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,cessna_172m
20060815X01175,Accident,CHI06CA181,2006-07-11,"INDIANAPOLIS, IN",United States,Non-Fatal,Substantial,Airplane,N40978,piper,pa-31-350,No,Part 135: Air Taxi & Commuter,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,piper_pa-31-350
20060817X01185,Accident,ANC06CA088,2006-07-11,"FAIRBANKS, AK",United States,Non-Fatal,Substantial,Airplane,N8440Q,cessna,206f,No,Part 135: Air Taxi & Commuter,0.0,0.0,0.0,5.0,29-11-2006,5.0,0.0,0,cessna_206f
20061003X01443,Accident,DFW06CA182,2006-07-12,"MARVELL, AR",United States,Non-Fatal,Substantial,Airplane,N90614,air.tractor,at-502b,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,28-12-2006,1.0,0.0,0,air.tractor_at-502b
20060908X01323,Accident,CHI06CA189,2006-07-13,"WATERFORD, MI",United States,Non-Fatal,Substantial,Airplane,N918TA,cessna,172r,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_172r
20060807X01107,Accident,SEA06CA144,2006-07-14,"TURNER, MT",United States,Non-Fatal,Substantial,Airplane,N4706H,piper,pa-11,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,31-10-2006,2.0,0.0,0,piper_pa-11
20060816X01179,Accident,ATL06CA105,2006-07-14,"GRIFFIN, GA",United States,Non-Fatal,Substantial,Airplane,N546CA,piper,pa-28-161,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,piper_pa-28-161
20060802X01074,Accident,NYC06CA119,2006-07-15,"PLATTSBURGH, NY",United States,Non-Fatal,Substantial,Airplane,N2186G,cessna,182a,No,Part 91: General Aviation,0.0,1.0,0.0,0.0,31-01-2007,1.0,1.0,0,cessna_182a
20060725X01013,Accident,LAX06FA238,2006-07-15,"VAN NUYS, CA",United States,Non-Fatal,Substantial,Airplane,N554CL,learjet,55,No,Part 135: Air Taxi & Commuter,0.0,0.0,0.0,5.0,22-06-2009,5.0,0.0,0,learjet_55
20060809X01125,Accident,DFW06CA185,2006-07-15,"ROCKWALL, TX",United States,Non-Fatal,Substantial,Airplane,N2591N,cessna,120,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,cessna_120
20060814X01158,Accident,DEN06CA101,2006-07-15,"Olathe, KS",United States,Non-Fatal,Destroyed,Airplane,N6955P,piper,pa-24-250,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,1,piper_pa-24-250
20060731X01054,Accident,NYC06CA177,2006-07-16,"SOMERVILLE, NJ",United States,Non-Fatal,Substantial,Airplane,N5363P,beech,a36,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,03-10-2006,2.0,0.0,0,beech_a36
20060830X01257,Accident,NYC06CA174,2006-07-16,"CLAYTON, NY",United States,Non-Fatal,Substantial,Airplane,N210DT,cessna,210g,No,Part 91: General Aviation,0.0,0.0,3.0,0.0,29-11-2006,3.0,0.0,0,cessna_210g
20060816X01180,Accident,ATL06CA107,2006-07-16,"LAFAYETTE, GA",United States,Non-Fatal,Substantial,Airplane,N97351,cessna,182q,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,cessna_182q
20060823X01231,Accident,LAX06CA239,2006-07-18,"CAMARILLO, CA",United States,Non-Fatal,Substantial,Airplane,N34480,cessna,177rg,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,cessna_177rg
20060823X01230,Accident,LAX06CA237,2006-07-18,"BAKERSFIELD, CA",United States,Non-Fatal,Substantial,Airplane,N4785M,beech,a36,No,Part 91: General Aviation,0.0,0.0,0.0,3.0,31-10-2006,3.0,0.0,0,beech_a36
20060830X01256,Accident,CHI06CA203,2006-07-18,"NAPOLEON, MI",United States,Non-Fatal,Substantial,Airplane,N6155B,cessna,182,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_182
20060804X01091,Accident,CHI06CA194,2006-07-19,"MARINE CITY, MI",United States,Non-Fatal,Substantial,Airplane,N1026K,luscombe,8a,No,Part 91: General Aviation,0.0,0.0,1.0,1.0,31-10-2006,2.0,0.0,0,luscombe_8a
20060817X01193,Accident,LAX06CA241,2006-07-20,"GREENFIELD, CA",United States,Non-Fatal,Substantial,Airplane,N53SE,american.champion.aircraft,7gcbc,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,american.champion.aircraft_7gcbc
20060809X01128,Accident,CHI06CA195,2006-07-20,"LAKEVIEW, MI",United States,Non-Fatal,Substantial,Airplane,N5068,grumman,g-164a,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,grumman_g-164a
20060803X01080,Accident,NYC06WA182,2006-07-21,"DEBRECEN, Hungary",Hungary,Non-Fatal,Substantial,Airplane,N122WD,piper,pa-46t,No,"Non-U.S., Non-Commercial",0.0,0.0,0.0,6.0,04-12-2009,6.0,0.0,0,piper_pa-46t
20060923X01381,Accident,LAX06CA248,2006-07-21,"TRUCKEE, CA",United States,Non-Fatal,Substantial,Airplane,N6686N,cessna,t210n,No,Part 91: General Aviation,0.0,0.0,0.0,6.0,29-11-2006,6.0,0.0,0,cessna_t210n
20061003X01441,Accident,ATL06CA106,2006-07-21,"ROME, GA",United States,Non-Fatal,Substantial,Airplane,N5324R,cessna,172f,No,Part 91: General Aviation,0.0,3.0,0.0,0.0,28-12-2006,3.0,1.0,0,cessna_172f
20060815X01176,Accident,DFW06CA190,2006-07-22,"WOODWORTH, LA",United States,Non-Fatal,Substantial,Airplane,N9952W,piper,pa-28-140,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,piper_pa-28-140
20060810X01151,Accident,DFW06CA189,2006-07-22,"KATY, TX",United States,Non-Fatal,Substantial,Airplane,N3134F,piper,pa19/l-18c,No,Part 91: General Aviation,0.0,1.0,0.0,0.0,31-10-2006,1.0,1.0,0,piper_pa19/l-18c
20060818X01212,Accident,CHI06CA197,2006-07-22,"LUTSEN, MN",United States,Non-Fatal,Substantial,Airplane,N52728,cessna,206h,No,Part 91: General Aviation,0.0,0.0,0.0,3.0,31-10-2006,3.0,0.0,0,cessna_206h
20061006X01473,Accident,ATL06CA109,2006-07-22,"EATONTON, GA",United States,Non-Fatal,Substantial,Airplane,N3415R,cessna,182l,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,28-12-2006,2.0,0.0,0,cessna_182l
20060817X01205,Accident,SEA06CA145,2006-07-23,"LAMONT, WA",United States,Non-Fatal,Substantial,Airplane,N8376K,grumman-schweizer,g-164b,No,Part 137: Agricultural,0.0,0.0,1.0,0.0,29-11-2006,1.0,0.0,0,grumman-schweizer_g-164b
20060810X01148,Accident,DFW06CA192,2006-07-23,"BOWIE, TX",United States,Non-Fatal,Substantial,Airplane,N2326Z,beech,be23,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,31-10-2006,2.0,0.0,0,beech_be23
20060817X01195,Accident,ANC06CA096,2006-07-23,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,N4017M,piper,pa-12,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,29-11-2006,2.0,0.0,0,piper_pa-12
20061011X01498,Accident,SEA06CA176,2006-07-24,"COVE, OR",United States,Non-Fatal,Substantial,Airplane,N477G,cessna,185,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,28-12-2006,2.0,0.0,0,cessna_185
20060809X01121,Accident,ATL06CA112,2006-07-24,"GRIFFIN, GA",United States,Non-Fatal,Substantial,Airplane,N4556C,cessna,170b,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,cessna_170b
20060817X01194,Accident,ANC06CA097,2006-07-24,"ANCHOR POINT, AK",United States,Non-Fatal,Substantial,Airplane,N9588B,cessna,180,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_180
20060901X01282,Accident,SEA06CA149,2006-07-25,"AUBURN, WA",United States,Non-Fatal,Substantial,Airplane,N15SN,maule,m-7-235c,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,maule_m-7-235c
20060908X01317,Accident,LAX06CA244,2006-07-25,"SANTA CLARITA, CA",United States,Non-Fatal,Substantial,Airplane,N8961X,cessna,182d,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,29-11-2006,2.0,0.0,0,cessna_182d
20060908X01319,Accident,LAX06CA245,2006-07-26,"NAPA, CA",United States,Non-Fatal,Substantial,Airplane,N60816,cessna,150j,No,Part 91: General Aviation,0.0,0.0,1.0,0.0,29-11-2006,1.0,0.0,0,cessna_150j
20060818X01213,Accident,CHI06CA204,2006-07-26,"WADSWORTH, OH",United States,Non-Fatal,Substantial,Airplane,N739TG,cessna,172n,No,Part 91: General Aviation,0.0,0.0,1.0,0.0,31-10-2006,1.0,0.0,0,cessna_172n
20060823X01227,Accident,CHI06CA201,2006-07-26,"MASON, MI",United States,Non-Fatal,Substantial,Airplane,N9205Q,beech,a36,No,Part 91: General Aviation,0.0,0.0,1.0,3.0,31-10-2006,4.0,0.0,0,beech_a36
20060828X01247,Accident,DEN06CA106,2006-07-27,"CUNNINGHAM, KS",United States,Non-Fatal,Substantial,Airplane,N89669,cessna,140,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,cessna_140
20060817X01184,Accident,DEN06CA105,2006-07-27,"JOES, CO",United States,Non-Fatal,Substantial,Airplane,N8459K,schweizer.aircraft.corp,g-164b,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,schweizer.aircraft.corp_g-164b
20060817X01206,Accident,ANC06CA106,2006-07-27,"HOONAH, AK",United States,Non-Fatal,Substantial,Airplane,N8216E,taylorcraft,f19,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,29-11-2006,2.0,0.0,0,taylorcraft_f19
20090909X35523,Incident,ENG06RA025,2006-07-27,"Barcelona, Spain, Spain",Spain,Incident,Minor,Airplane,,canadair,cl600-2b19-200,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,10-03-2011,0.0,0.0,0,canadair_cl600-2b19-200
20060808X01115,Accident,DCA06FA058,2006-07-28,"MEMPHIS, TN",United States,Non-Fatal,Substantial,Airplane,N391FE,boeing,md-10-10f,No,Part 121: Air Carrier,0.0,0.0,0.0,3.0,10-07-2009,3.0,0.0,0,boeing_md-10-10f
20060901X01281,Accident,SEA06CA148,2006-07-29,"AMERICAN FALLS, ID",United States,Non-Fatal,Substantial,Airplane,N8707U,cessna,172f,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,29-11-2006,2.0,0.0,0,cessna_172f
20060914X01337,Accident,NYC06CA189,2006-07-29,"POUGHKEEPSIE, NY",United States,Non-Fatal,Substantial,Airplane,N97650,cessna,172p,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_172p
20060923X01384,Accident,LAX06CA268,2006-07-29,"ONTARIO, CA",United States,Non-Fatal,Substantial,Airplane,N805PR,cessna,414a,No,Part 91: General Aviation,0.0,0.0,0.0,4.0,29-11-2006,4.0,0.0,0,cessna_414a
20060906X01299,Accident,DFW06CA194,2006-07-29,"JACKSON, MS",United States,Non-Fatal,Substantial,Airplane,N6106,curtiss-wright,travel.air.4000,No,Part 91: General Aviation,0.0,1.0,0.0,0.0,29-11-2006,1.0,1.0,0,curtiss-wright_travel.air.4000
20060803X01086,Accident,CHI06FA210,2006-07-29,"SULLIVAN, MO",United States,Fatal(6),Substantial,Airplane,N203E,de.havilland,dhc-6-100,No,Part 91: General Aviation,6.0,2.0,0.0,0.0,29-01-2009,8.0,1.0,0,de.havilland_dhc-6-100
20060809X01120,Accident,ATL06CA113,2006-07-29,"RICEBORO, GA",United States,Non-Fatal,Substantial,Airplane,N415GA,cessna,208,No,Part 91: General Aviation,0.0,0.0,0.0,6.0,31-10-2006,6.0,0.0,0,cessna_208
20060817X01204,Accident,SEA06CA151,2006-07-30,"HAILEY, ID",United States,Non-Fatal,Substantial,Airplane,N89SJ,cessna,180h,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_180h
20060814X01167,Accident,SEA06CA150,2006-07-30,"HAILEY, ID",United States,Non-Fatal,Substantial,Airplane,N42401,cessna,180j,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,31-10-2006,2.0,0.0,0,cessna_180j
20060907X01309,Accident,NYC06CA188,2006-07-30,"ASHLAND, KY",United States,Non-Fatal,Substantial,Airplane,N1981V,cessna,120,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_120
20060818X01216,Accident,CHI06CA222,2006-07-30,"PARK RAPIDS, MN",United States,Non-Fatal,Substantial,Airplane,N7982V,rockwell,s2r,No,Part 137: Agricultural,0.0,0.0,1.0,0.0,31-10-2006,1.0,0.0,0,rockwell_s2r
20060823X01226,Accident,CHI06CA209,2006-07-30,"CHISHOLM, MN",United States,Non-Fatal,Substantial,Airplane,N3336T,cessna,180m,No,Part 91: General Aviation,0.0,0.0,0.0,4.0,31-10-2006,4.0,0.0,0,cessna_180m
20060831X01269,Accident,CHI06CA221,2006-07-31,"SPRINGFIELD, MN",United States,Non-Fatal,Substantial,Airplane,N23720,air.tractor,at-400,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,air.tractor_at-400
20061006X01482,Accident,LAX06CA276,2006-08-01,"BUCKEYE, AZ",United States,Non-Fatal,Substantial,Airplane,N28332,interstate,s-1a,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,28-12-2006,1.0,0.0,0,interstate_s-1a
20060914X01338,Accident,SEA06CA155,2006-08-02,"BELGRADE, MT",United States,Non-Fatal,Substantial,Airplane,N7955V,cessna,180h,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_180h
20060817X01203,Accident,SEA06CA156,2006-08-02,"ELK CITY, ID",United States,Non-Fatal,Substantial,Airplane,N3239D,cessna,180,No,Part 91: General Aviation,0.0,0.0,0.0,3.0,29-11-2006,3.0,0.0,0,cessna_180
20090617X33156,Incident,ENG06WA030,2006-08-02,"Shenzhen, China, China",China,Incident,Unknown,Airplane,,airbus,a320,No,"Non-U.S., Commercial",0.0,0.0,0.0,0.0,20-10-2009,0.0,0.0,0,airbus_a320
20060923X01382,Accident,LAX06CA252,2006-08-03,"SAN ANDREAS, CA",United States,Non-Fatal,Substantial,Airplane,N12626,cessna,172m,No,Part 91: General Aviation,0.0,0.0,0.0,3.0,29-11-2006,3.0,0.0,0,cessna_172m
20060928X01414,Accident,ATL06CA117,2006-08-03,"THOMSON, GA",United States,Non-Fatal,Substantial,Airplane,N124CK,cessna,172s,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,28-12-2006,1.0,0.0,0,cessna_172s
20060928X01412,Accident,ATL06CA116,2006-08-03,"AUGUSTA, GA",United States,Non-Fatal,Substantial,Airplane,N20965,cessna,172m,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,28-12-2006,1.0,0.0,0,cessna_172m
20060923X01383,Accident,LAX06CA253,2006-08-04,"GASQUET, CA",United States,Non-Fatal,Substantial,Airplane,N5262R,cessna,172m,No,Part 91: General Aviation,0.0,1.0,1.0,0.0,29-11-2006,2.0,0.5,0,cessna_172m
20060817X01209,Accident,DEN06CA110,2006-08-04,"ROSET, WY",United States,Non-Fatal,Substantial,Airplane,N3344Y,cessna,182e,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,31-10-2006,2.0,0.0,0,cessna_182e
20060818X01214,Accident,CHI06CA216,2006-08-04,"MINOT, ND",United States,Non-Fatal,Substantial,Airplane,N7587Z,piper,pa-25,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,31-10-2006,1.0,0.0,0,piper_pa-25
20060822X01221,Accident,NYC06MA192,2006-08-04,"Pownal, VT",United States,Fatal(1),Destroyed,Airplane,N59BA,embraer,110p1,No,Part 91: General Aviation,1.0,0.0,0.0,0.0,28-12-2008,1.0,1.0,1,embraer_110p1
20060831X01267,Accident,NYC06CA196,2006-08-05,"WINDSOR, NH",United States,Non-Fatal,Substantial,Airplane,N73672,cessna,172n,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_172n
20060907X01310,Accident,NYC06CA195,2006-08-05,"HYANNIS, MA",United States,Non-Fatal,Substantial,Airplane,N7533F,champion,7kcab,No,Part 91: General Aviation,0.0,0.0,1.0,0.0,29-11-2006,1.0,0.0,0,champion_7kcab
20060925X01385,Accident,NYC06CA194,2006-08-05,"HARMONSBURG, PA",United States,Non-Fatal,Substantial,Airplane,N9866B,champion,7fc,No,Part 91: General Aviation,0.0,1.0,0.0,1.0,31-01-2007,2.0,0.5,0,champion_7fc
20061205X01736,Accident,CHI06CA279,2006-08-06,"MANISTIQUE, MI",United States,Non-Fatal,Substantial,Airplane,N34360,meyers.aircraft.co.,mac-145,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,26-02-2007,1.0,0.0,0,meyers.aircraft.co._mac-145
20061109X01630,Accident,CHI06CA261,2006-08-06,"EDEN PRARIE, MN",United States,Non-Fatal,Substantial,Airplane,N214RS,beech,b19,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,31-01-2007,1.0,0.0,0,beech_b19
20060929X01428,Accident,ANC06CA108,2006-08-06,"TYONEK, AK",United States,Non-Fatal,Substantial,Airplane,N57778,piper,pa-18-150,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,28-12-2006,2.0,0.0,0,piper_pa-18-150
20061004X01450,Accident,SEA06CA171,2006-08-07,"GREENACRES, WA",United States,Non-Fatal,Substantial,Airplane,N6549A,piper,pa-23-250,No,Part 91: General Aviation,0.0,0.0,0.0,3.0,28-12-2006,3.0,0.0,0,piper_pa-23-250
20060823X01225,Accident,CHI06CA228,2006-08-07,"WAUKESHA, WI",United States,Non-Fatal,Substantial,Airplane,N2396J,piper,pa-18,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,31-10-2006,2.0,0.0,0,piper_pa-18
20061002X01436,Accident,CHI06CA225,2006-08-08,"SIOUX CENTER, IA",United States,Non-Fatal,Substantial,Airplane,N9012P,weatherly,620b,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,28-12-2006,1.0,0.0,0,weatherly_620b
20060912X01331,Accident,ANC06CA117,2006-08-08,"TALKEETNA, AK",United States,Non-Fatal,Substantial,Airplane,N5114H,piper,pa-14,No,Part 91: General Aviation,0.0,0.0,0.0,3.0,28-12-2006,3.0,0.0,0,piper_pa-14
20060925X01393,Accident,NYC06CA199,2006-08-09,"TANEYTOWN, MD",United States,Non-Fatal,Substantial,Airplane,N81RG,stampe,sv-4c,No,Part 91: General Aviation,0.0,0.0,0.0,2.0,29-11-2006,2.0,0.0,0,stampe_sv-4c
20060929X01434,Accident,ANC06CA110,2006-08-09,"COLDFOOT, AK",United States,Non-Fatal,Substantial,Airplane,N7663H,piper,pa-12,No,Part 91: General Aviation,0.0,0.0,1.0,1.0,28-12-2006,2.0,0.0,0,piper_pa-12
20060831X01262,Accident,CHI06CA238,2006-08-10,"MINERVA, OH",United States,Non-Fatal,Substantial,Airplane,N5165N,boeing,b75n1,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,boeing_b75n1
20060915X01346,Accident,CHI06CA235,2006-08-10,"GERING, NE",United States,Non-Fatal,Substantial,Airplane,N48461,grumman-schweizer,g-164a,No,Part 137: Agricultural,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,grumman-schweizer_g-164a
20060913X01333,Accident,CHI06CA226,2006-08-10,"HILLSDALE, MI",United States,Non-Fatal,Substantial,Airplane,N109CT,flight.design,ctsw,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,flight.design_ctsw
20060912X01328,Accident,NYC06CA200,2006-08-11,"MEADVILLE, PA",United States,Non-Fatal,Substantial,Airplane,N97541,stinson,108,No,Part 91: General Aviation,0.0,0.0,1.0,1.0,29-11-2006,2.0,0.0,0,stinson_108
20060915X01348,Accident,CHI06CA229,2006-08-12,"JAMESTOWN, ND",United States,Non-Fatal,Substantial,Airplane,N17015,cessna,150,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,cessna_150
20060911X01327,Accident,ANC06CA114,2006-08-12,"PALATKA, FL",United States,Non-Fatal,Substantial,Airplane,N2469U,cessna,172,No,Part 91: General Aviation,0.0,0.0,0.0,3.0,04-06-2009,3.0,0.0,0,cessna_172
20060907X01311,Accident,NYC06CA201,2006-08-13,"PAWTUCKET, RI",United States,Non-Fatal,Substantial,Airplane,N75AP,beech,b100,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,29-11-2006,1.0,0.0,0,beech_b100
20060928X01411,Accident,ATL06CA120,2006-08-13,"BUNN, NC",United States,Non-Fatal,Substantial,Airplane,N6882G,cessna,150l,No,Part 91: General Aviation,0.0,0.0,0.0,1.0,28-12-2006,1.0,0.0,0,cessna_150l
